Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,date_parsed
9/22/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-22
9/23/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-23
9/24/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-24
9/25/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-25
9/28/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-28
9/29/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-29
9/30/2020,600.00,/,/,600.00,0.00,0,0,0,2020-09-30
10/1/2020,600.00,/,/,600.00,0.00,0,0,0,2020-10-01
10/2/2020,600.00,/,/,600.00,0.00,0,0,0,2020-10-02
10/5/2020,600.00,/,/,600.00,0.00,0,0,0,2020-10-05
10/6/2020,600.00,/,/,600.00,0.00,0,0,0,2020-10-06
10/7/2020,600.00,/,/,600.00,0.00,0,0,0,2020-10-07
10/8/2020,600.00,/,/,600.00,0.00,0,0,0,2020-10-08
10/9/2020,600.00,/,/,600.00,0.00,0,0,0,2020-10-09
10/13/2020,431.00,431.00,431.00,431.00,-28.17,10,"4,310","4,310",2020-10-13
10/14/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-14
10/15/2020,431.00,431.00,431.00,431.00,0.00,39,"16,809","16,809",2020-10-15
10/16/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-16
10/19/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-19
10/20/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-20
10/21/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-21
10/22/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-22
10/26/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-26
10/27/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-27
10/28/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-28
10/29/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-29
10/30/2020,431.00,/,/,431.00,0.00,0,0,0,2020-10-30
11/2/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-02
11/3/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-03
11/4/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-04
11/5/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-05
11/6/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-06
11/9/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-09
11/10/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-10
11/11/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-11
11/12/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-12
11/13/2020,431.00,/,/,431.00,0.00,0,0,0,2020-11-13
11/16/2020,400.00,400.00,400.00,400.00,-7.19,35,"14,000","14,000",2020-11-16
11/17/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-17
11/18/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-18
11/19/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-19
11/20/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-20
11/23/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-23
11/24/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-24
11/25/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-25
11/26/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-26
11/27/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-27
11/30/2020,400.00,/,/,400.00,0.00,0,0,0,2020-11-30
12/1/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-01
12/2/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-02
12/3/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-03
12/4/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-04
12/7/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-07
12/9/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-09
12/10/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-10
12/11/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-11
12/14/2020,400.00,400.00,400.00,400.00,0.00,"5,267","2,106,800","2,106,800",2020-12-14
12/15/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-15
12/16/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-16
12/17/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-17
12/18/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-18
12/21/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-21
12/22/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-22
12/23/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-23
12/24/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-24
12/25/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-25
12/28/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-28
12/29/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-29
12/30/2020,400.00,/,/,400.00,0.00,0,0,0,2020-12-30
1/4/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-04
1/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-05
1/8/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-08
1/11/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-11
1/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-12
1/13/2021,400.00,400.00,400.00,400.00,0.00,436,"174,400","174,400",2021-01-13
1/14/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-14
1/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-15
1/18/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-18
1/20/2021,401.00,401.00,401.00,401.00,0.25,119,"47,719","47,719",2021-01-20
1/21/2021,400.00,400.00,400.00,400.00,-0.25,100,"40,000","40,000",2021-01-21
1/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-22
1/25/2021,400.00,400.00,400.00,400.00,0.00,150,"60,000","60,000",2021-01-25
1/26/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-26
1/27/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-27
1/28/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-28
1/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-01-29
2/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-01
2/2/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-02
2/3/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-03
2/4/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-04
2/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-05
2/8/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-08
2/9/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-09
2/10/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-10
2/11/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-11
2/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-12
2/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-15
2/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-16
2/17/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-17
2/18/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-18
2/19/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-19
2/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-22
2/23/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-23
2/24/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-24
2/25/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-25
2/26/2021,400.00,/,/,400.00,0.00,0,0,0,2021-02-26
3/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-01
3/2/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-02
3/3/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-03
3/4/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-04
3/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-05
3/8/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-08
3/9/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-09
3/10/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-10
3/11/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-11
3/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-12
3/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-15
3/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-16
3/17/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-17
3/18/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-18
3/19/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-19
3/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-22
3/23/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-23
3/24/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-24
3/25/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-25
3/26/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-26
3/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-29
3/30/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-30
3/31/2021,400.00,/,/,400.00,0.00,0,0,0,2021-03-31
4/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-01
4/2/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-02
4/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-05
4/6/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-06
4/7/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-07
4/8/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-08
4/9/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-09
4/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-12
4/13/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-13
4/14/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-14
4/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-15
4/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-16
4/19/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-19
4/20/2021,400.00,400.00,400.00,400.00,0.00,524,"209,600","209,600",2021-04-20
4/21/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-21
4/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-22
4/23/2021,400.00,400.00,400.00,400.00,0.00,129,"51,600","51,600",2021-04-23
4/26/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-26
4/27/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-27
4/28/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-28
4/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-04-29
5/4/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-04
5/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-05
5/6/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-06
5/7/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-07
5/10/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-10
5/11/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-11
5/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-12
5/14/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-14
5/17/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-17
5/18/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-18
5/19/2021,400.00,400.00,400.00,400.00,0.00,100,"40,000","40,000",2021-05-19
5/20/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-20
5/21/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-21
5/25/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-25
5/26/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-26
5/27/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-27
5/28/2021,400.00,/,/,400.00,0.00,0,0,0,2021-05-28
5/31/2021,400.00,400.00,400.00,400.00,0.00,50,"20,000","20,000",2021-05-31
6/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-01
6/2/2021,400.00,400.00,400.00,400.00,0.00,100,"40,000","40,000",2021-06-02
6/3/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-03
6/4/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-04
6/7/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-07
6/8/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-08
6/9/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-09
6/10/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-10
6/11/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-11
6/14/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-14
6/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-15
6/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-16
6/17/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-17
6/21/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-21
6/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-22
6/23/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-23
6/24/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-24
6/25/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-25
6/28/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-28
6/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-29
6/30/2021,400.00,/,/,400.00,0.00,0,0,0,2021-06-30
7/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-01
7/2/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-02
7/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-05
7/6/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-06
7/7/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-07
7/8/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-08
7/9/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-09
7/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-12
7/13/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-13
7/14/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-14
7/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-15
7/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-16
7/19/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-19
7/20/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-20
7/21/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-21
7/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-22
7/23/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-23
7/26/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-26
7/27/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-27
7/28/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-28
7/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-29
7/30/2021,400.00,/,/,400.00,0.00,0,0,0,2021-07-30
8/3/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-03
8/4/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-04
8/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-05
8/6/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-06
8/9/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-09
8/10/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-10
8/11/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-11
8/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-12
8/13/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-13
8/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-16
8/17/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-17
8/18/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-18
8/19/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-19
8/20/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-20
8/23/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-23
8/24/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-24
8/25/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-25
8/26/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-26
8/27/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-27
8/30/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-30
8/31/2021,400.00,/,/,400.00,0.00,0,0,0,2021-08-31
9/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-01
9/2/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-02
9/3/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-03
9/6/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-06
9/7/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-07
9/9/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-09
9/10/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-10
9/13/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-13
9/14/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-14
9/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-15
9/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-16
9/17/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-17
9/20/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-20
9/21/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-21
9/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-22
9/23/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-23
9/24/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-24
9/27/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-27
9/28/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-28
9/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-29
9/30/2021,400.00,/,/,400.00,0.00,0,0,0,2021-09-30
10/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-01
10/4/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-04
10/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-05
10/6/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-06
10/7/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-07
10/8/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-08
10/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-12
10/13/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-13
10/14/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-14
10/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-15
10/18/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-18
10/19/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-19
10/20/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-20
10/21/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-21
10/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-22
10/25/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-25
10/26/2021,400.00,400.00,400.00,400.00,0.00,125,"50,000","50,000",2021-10-26
10/27/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-27
10/28/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-28
10/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-10-29
11/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-01
11/2/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-02
11/3/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-03
11/4/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-04
11/5/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-05
11/8/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-08
11/9/2021,400.00,400.00,400.00,400.00,0.00,804,"321,600","321,600",2021-11-09
11/10/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-10
11/11/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-11
11/12/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-12
11/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-15
11/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-16
11/17/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-17
11/18/2021,400.00,400.00,400.00,400.00,0.00,27,"10,800","10,800",2021-11-18
11/19/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-19
11/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-22
11/23/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-23
11/24/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-24
11/25/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-25
11/26/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-26
11/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-29
11/30/2021,400.00,/,/,400.00,0.00,0,0,0,2021-11-30
12/1/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-01
12/2/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-02
12/3/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-03
12/6/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-06
12/7/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-07
12/9/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-09
12/10/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-10
12/13/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-13
12/14/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-14
12/15/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-15
12/16/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-16
12/17/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-17
12/20/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-20
12/21/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-21
12/22/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-22
12/23/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-23
12/24/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-24
12/27/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-27
12/28/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-28
12/29/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-29
12/30/2021,400.00,/,/,400.00,0.00,0,0,0,2021-12-30
1/3/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-03
1/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-04
1/5/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-05
1/10/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-10
1/11/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-11
1/12/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-12
1/13/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-13
1/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-14
1/17/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-17
1/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-18
1/20/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-20
1/21/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-21
1/24/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-24
1/25/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-25
1/26/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-26
1/27/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-27
1/28/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-28
1/31/2022,400.00,/,/,400.00,0.00,0,0,0,2022-01-31
2/1/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-01
2/2/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-02
2/3/2022,400.00,400.00,400.00,400.00,0.00,"1,311","524,400","524,400",2022-02-03
2/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-04
2/7/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-07
2/8/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-08
2/9/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-09
2/10/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-10
2/11/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-11
2/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-14
2/15/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-15
2/16/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-16
2/17/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-17
2/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-18
2/21/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-21
2/22/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-22
2/23/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-23
2/24/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-24
2/25/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-25
2/28/2022,400.00,/,/,400.00,0.00,0,0,0,2022-02-28
3/1/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-01
3/2/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-02
3/3/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-03
3/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-04
3/7/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-07
3/8/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-08
3/9/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-09
3/10/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-10
3/11/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-11
3/14/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-14
3/15/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-15
3/16/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-16
3/17/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-17
3/18/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-18
3/21/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-21
3/22/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-22
3/23/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-23
3/24/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-24
3/25/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-25
3/28/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-28
3/29/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-29
3/30/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-30
3/31/2022,400.00,/,/,400.00,0.00,0,0,0,2022-03-31
4/1/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-01
4/4/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-04
4/5/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-05
4/6/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-06
4/7/2022,400.00,/,/,400.00,0.00,0,0,0,2022-04-07
